date,id,paper_title,page,n_pages,string_length,character_proportion,men_count,women_count,size,total_count,year,men_areas,women_areas
1990-05-21,KBNRC01:000029910:mpeg21:a0050,NRC Handelsblad,5,20,406,0.00010579851428657794,4,2,3837483,6,1990,"[0.008218928917730711, 0.006687977510258678, 0.00588145927942873, 0.007894236925609832]","[0.0075215968383443, 0.006472992844528562]"
1990-05-30,KBNRC01:000029923:mpeg21:a0076,NRC Handelsblad,7,30,2222,0.0004398686491241823,0,1,5051508,1,1990,[],[0.029292638950586636]
1990-07-04,KBNRC01:000029524:mpeg21:a0175,NRC Handelsblad,21,26,493,3.785322607382423e-05,1,0,13023989,1,1990,[0.02445702311327198],[]
1990-07-06,KBNRC01:000029526:mpeg21:a0061,NRC Handelsblad,4,26,141,0.00013512309138633414,1,0,1043493,1,1990,[0.2532091734204254],[]
1990-07-16,KBNRC01:000029616:mpeg21:a0096,NRC Handelsblad,10,16,979,0.0003188571949686353,1,0,3070340,1,1990,[0.004496570412397324],[]
1990-08-03,KBNRC01:000029934:mpeg21:a0067,NRC Handelsblad,6,24,567,0.0003041271176258561,0,1,1864352,1,1990,[],[0.07981754518460034]
1990-08-11,KBNRC01:000029943:mpeg21:a0067,NRC Handelsblad,8,32,1325,0.00015864854904227763,11,7,8351794,18,1990,"[0.0016667077755988713, 0.002478269938171368, 0.0021609728400868123, 0.002173185784994218, 0.0018745673085327535, 0.001755790432570535, 0.0015086579003265647, 0.0016544948306914658, 0.0015690042163396271, 0.0018290681020149682, 0.0015291325432595679]","[0.0012212944907405523, 0.0017134043296565984, 0.0019805325658175956, 0.001515363046550238, 0.0018252365898871548, 0.0019472463042072158, 0.0021624096571347426]"
1990-08-16,KBNRC01:000029949:mpeg21:a0149,NRC Handelsblad,16,24,976,0.0003230676598349111,1,0,3021039,1,1990,[0.006473931650667205],[]
1990-08-20,KBNRC01:000029953:mpeg21:a0081,NRC Handelsblad,8,16,2741,0.0004388967215647845,1,0,6245205,1,1990,[0.01043840834688373],[]
1990-08-24,KBNRC01:000029959:mpeg21:a0104,NRC Handelsblad,11,28,793,0.000244638921589678,0,1,3241512,1,1990,[],[0.005852824237578019]
1990-08-24,KBNRC01:000029959:mpeg21:a0137,NRC Handelsblad,16,28,1168,0.0001898945841186672,1,0,6150781,1,1990,[0.01138066856875574],[]
1990-08-25,KBNRC01:000029961:mpeg21:a0055,NRC Handelsblad,6,40,454,0.0004379516979792484,1,0,1036644,1,1990,[0.14228221067213045],[]
1990-08-29,KBNRC01:000029966:mpeg21:a0015,NRC Handelsblad,1,24,246,0.0004419151091853672,1,0,556668,1,1990,[0.04014062241767086],[]
1990-08-29,KBNRC01:000029966:mpeg21:a0140,NRC Handelsblad,14,24,3120,0.00010165084888232936,1,0,30693300,1,1990,[0.013223309321578326],[]
1990-08-30,KBNRC01:000029967:mpeg21:a0168,NRC Handelsblad,16,24,940,0.0002860059422298423,1,0,3286645,1,1990,[0.004160169412881525],[]
1990-09-07,KBNRC01:000030215:mpeg21:a0082,NRC Handelsblad,8,32,1799,0.00046689702675613233,1,0,3853098,1,1990,[0.013945142324436078],[]
1990-09-07,KBNRC01:000030215:mpeg21:a0161,NRC Handelsblad,18,32,3183,0.00035408369857832566,1,0,8989400,1,1990,[0.00693594678176519],[]
1990-09-07,KBNRC01:000030215:mpeg21:a0189,NRC Handelsblad,24,32,2800,0.00017965470750192506,1,1,15585453,2,1990,[0.006613603082310152],[0.00789255211253725]
1990-09-07,KBNRC01:000030215:mpeg21:a0190,NRC Handelsblad,24,32,2070,0.00023463000604937364,0,1,8822401,1,1990,[],[0.018468441867468956]
1990-09-11,KBNRC01:000030218:mpeg21:a0205,NRC Handelsblad,26,26,993,3.473770201390516e-05,2,0,28585656,2,1990,"[0.02571471510046857, 0.024192133285309246]",[]
1990-09-12,KBNRC01:000030219:mpeg21:a0166,NRC Handelsblad,18,30,1228,9.003955728106932e-05,1,0,13638450,1,1990,[0.030544233398956625],[]
1990-09-13,KBNRC01:000030220:mpeg21:a0140,NRC Handelsblad,13,32,880,0.00036570486287729935,1,0,2406312,1,1990,[0.03352682445169205],[]
1990-09-15,KBNRC01:000030222:mpeg21:a0303,NRC Handelsblad,50,52,221,6.560102111996675e-05,1,4,3368850,5,1990,[0.006853377265238879],"[0.007029104887424492, 0.008426614423319531, 0.010349525802573579, 0.006262671237959541]"
1990-09-18,KBNRC01:000030224:mpeg21:a0227,NRC Handelsblad,26,36,1711,0.00012730802530148416,1,2,13439844,3,1990,[0.003664105029790524],"[0.0037135847707756133, 0.0030053920268717405]"
1990-09-22,KBNRC01:000030228:mpeg21:a0103,NRC Handelsblad,12,52,2078,0.00021104678596463718,1,1,9846158,2,1990,[0.016780352295788874],[0.01719757086977479]
1990-09-22,KBNRC01:000030228:mpeg21:a0174,NRC Handelsblad,26,52,3885,0.0002554391778606229,1,1,15209100,2,1990,[0.02675450881380226],[0.022460237620898015]
1990-09-26,KBNRC01:000030231:mpeg21:a0048,NRC Handelsblad,4,32,994,0.00014329105238196146,1,0,6936930,1,1990,[0.01052886507431962],[]
1990-09-27,KBNRC01:000030232:mpeg21:a0243,NRC Handelsblad,32,36,716,4.615195207931948e-05,1,0,15513970,1,1990,[0.05008150718352556],[]
1990-09-28,KBNRC01:000030233:mpeg21:a0083,NRC Handelsblad,7,36,846,0.00024690471666808213,1,0,3426423,1,1990,[0.19452822958519717],[]
1990-11-01,KBNRC01:000030058:mpeg21:a0258,NRC Handelsblad,31,32,1028,0.00013768747194015042,1,0,7466184,1,1990,[0.005745505334451977],[]
1990-11-02,KBNRC01:000030059:mpeg21:a0038,NRC Handelsblad,3,36,168,0.0002461873925677784,0,1,682407,1,1990,[],[0.2394993017363538]
1990-11-02,KBNRC01:000030059:mpeg21:a0079,NRC Handelsblad,7,36,1211,0.00017450095752176938,1,0,6939790,1,1990,[0.07724181855646929],[]
1990-11-03,KBNRC01:000030060:mpeg21:a0184,NRC Handelsblad,26,52,582,4.009643260936767e-05,6,2,14515007,8,1990,"[0.029417829423024046, 0.017799095790997553, 0.01747033260128638, 0.018509119561568244, 0.03020611702081852, 0.033685688198428015]","[0.02230353729763961, 0.01720288526212905]"
1990-11-07,KBNRC01:000030063:mpeg21:a0058,NRC Handelsblad,5,32,1736,0.000330771316410773,1,0,5248339,1,1990,[0.03951116724739008],[]
1990-11-07,KBNRC01:000030063:mpeg21:a0069,NRC Handelsblad,6,32,175,0.0003700461394672181,1,0,472914,1,1990,[0.007235987938610403],[]
1990-11-07,KBNRC01:000030063:mpeg21:a0218,NRC Handelsblad,30,32,262,7.416686128390763e-05,0,5,3532575,5,1990,[],"[0.004166932053813436, 0.0042088278380501476, 0.0034181864503938343, 0.004509458397910873, 0.004387734159925833]"
1990-11-09,KBNRC01:000030065:mpeg21:a0102,NRC Handelsblad,10,40,1919,6.165451744962602e-05,1,0,31125051,1,1990,[0.6940736900318654],[]
1990-11-09,KBNRC01:000030065:mpeg21:a0138,NRC Handelsblad,14,40,2707,8.819514356553384e-05,1,0,30693300,1,1990,[0.08780991291259005],[]
1990-11-10,KBNRC01:000030066:mpeg21:a0049,NRC Handelsblad,4,52,325,0.00024734145983212744,1,0,1313973,1,1990,[0.09539693737999183],[]
1990-11-12,KBNRC01:000030067:mpeg21:a0074,NRC Handelsblad,7,18,294,8.258287781666601e-05,1,0,3560060,1,1990,[0.030473081914349758],[]
1990-11-13,KBNRC01:000030068:mpeg21:a0193,NRC Handelsblad,26,32,8523,0.0002837004835224209,1,0,30042247,1,1990,[0.05955283571165632],[]
1990-11-16,KBNRC01:000030071:mpeg21:a0127,NRC Handelsblad,10,36,2509,0.00015110638298897457,1,0,16604196,1,1990,[0.011902292649400188],[]
1990-11-16,KBNRC01:000030071:mpeg21:a0187,NRC Handelsblad,18,36,1446,9.308392848682352e-05,0,1,15534368,1,1990,[],[0.10277160937606217]
1990-11-17,KBNRC01:000030072:mpeg21:a0118,NRC Handelsblad,15,52,2975,0.00016909318705645365,1,1,17593849,2,1990,[0.0030460645649510805],[0.002291710017518054]
1990-11-19,KBNRC01:000030073:mpeg21:a0060,NRC Handelsblad,5,22,82,0.00011372777454162161,0,1,721020,1,1990,[],[0.278799478516546]
1990-11-22,KBNRC01:000030076:mpeg21:a0074,NRC Handelsblad,7,32,107,8.818342151675486e-05,0,1,1213380,1,1990,[],[0.24872669732482816]
1990-11-23,KBNRC01:000030077:mpeg21:a0072,NRC Handelsblad,7,36,1143,0.00016844670474475904,1,0,6785529,1,1990,[0.06227443726200271],[]
1990-11-24,KBNRC01:000030078:mpeg21:a0291,NRC Handelsblad,55,60,835,0.00035770864266920045,1,0,2334302,1,1990,[0.022913487629278473],[]
1990-11-26,KBNRC01:000030079:mpeg21:a0072,NRC Handelsblad,6,20,636,0.0002373851798491335,1,1,2679190,2,1990,[0.0524863858106368],[0.04430294230718986]
1990-11-28,KBNRC01:000030081:mpeg21:a0067,NRC Handelsblad,5,32,322,0.000224863475746868,1,0,1431980,1,1990,[0.07939775695191274],[]
1990-11-28,KBNRC01:000030081:mpeg21:a0155,NRC Handelsblad,14,32,2256,0.00013141109654871122,1,0,17167500,1,1990,[0.008586806465705548],[]
1990-11-28,KBNRC01:000030081:mpeg21:a0175,NRC Handelsblad,18,32,914,0.0002893654096261804,1,0,3158636,1,1990,[0.006151389397195498],[]
1990-11-29,KBNRC01:000030082:mpeg21:a0049,NRC Handelsblad,4,32,1170,0.00021583171766997668,1,0,11131931,1,1990,[0.022545594290873702],[]
1990-12-01,KBNRC01:000029743:mpeg21:a0310,NRC Handelsblad,52,56,1374,0.00033031132924587087,3,4,4159712,7,1990,"[0.010485341292858736, 0.012898008323653176, 0.020049464962958972]","[0.015771284165826866, 0.018454643013747104, 0.025914534467770846, 0.02185247440207399]"
1990-12-03,KBNRC01:000029757:mpeg21:a0087,NRC Handelsblad,10,20,1630,0.00044974648645904384,1,0,3624264,1,1990,[0.011219933205748808],[]
1990-12-03,KBNRC01:000029757:mpeg21:a0088,NRC Handelsblad,10,20,969,0.00032029457846060276,1,0,3025340,1,1990,[0.005651265642869893],[]
1990-12-06,KBNRC01:000029760:mpeg21:a0128,NRC Handelsblad,12,40,1389,9.426655732017484e-05,0,1,14734812,1,1990,[],[0.0053189684401809805]
1990-12-06,KBNRC01:000029760:mpeg21:a0152,NRC Handelsblad,14,40,1556,0.00026270156140286013,2,0,5923071,2,1990,"[0.002212365848729485, 0.002699613089223479]",[]
1990-12-07,KBNRC01:000029761:mpeg21:a0231,NRC Handelsblad,30,40,2262,0.00013670606081667066,0,1,16546450,1,1990,[],[0.02838324837049639]
1990-12-12,KBNRC01:000029765:mpeg21:a0077,NRC Handelsblad,6,26,185,0.00015093957847879012,2,0,1225656,2,1990,"[0.08016604985411893, 0.0926434497118278]",[]
1990-12-12,KBNRC01:000029765:mpeg21:a0141,NRC Handelsblad,11,26,298,0.00023319143608363594,0,2,1277920,2,1990,[],"[0.08454754601226994, 0.08807593589583072]"
1990-12-14,KBNRC01:000029767:mpeg21:a0093,NRC Handelsblad,7,40,502,0.0003786513074030102,0,1,1325758,1,1990,[],[0.01197051045515094]
1990-12-17,KBNRC01:000029769:mpeg21:a0054,NRC Handelsblad,5,20,437,0.00014037833406574203,1,0,3113016,1,1990,[0.1864391316973636],[]
1990-12-17,KBNRC01:000029769:mpeg21:a0061,NRC Handelsblad,6,20,161,0.0002542050408385924,1,0,633347,1,1990,[0.019250110918659125],[]
1990-12-20,KBNRC01:000029772:mpeg21:a0108,NRC Handelsblad,9,40,673,0.0003428338554799928,0,1,1963050,1,1990,[],[0.03615088764932121]
1990-12-20,KBNRC01:000029772:mpeg21:a0173,NRC Handelsblad,17,40,511,0.0001616746839592137,0,2,3160668,2,1990,[],"[0.008371648018709968, 0.011984175497078465]"
1990-12-21,KBNRC01:000029773:mpeg21:a0082,NRC Handelsblad,6,40,828,0.0003966161172719134,1,0,2087661,1,1990,[0.16188068848342715],[]
1990-12-21,KBNRC01:000029773:mpeg21:a0085,NRC Handelsblad,7,40,1427,0.0003934706482477183,2,0,3626700,2,1990,"[0.038325750682438584, 0.026468139079604047]",[]
1990-12-21,KBNRC01:000029773:mpeg21:a0086,NRC Handelsblad,7,40,238,0.00017295933420830408,1,0,1376046,1,1990,[0.26200286909013215],[]
1990-12-22,KBNRC01:000029774:mpeg21:a0294,NRC Handelsblad,51,52,1029,0.00011599050253082483,1,0,8871416,1,1990,[0.0051509251736137724],[]
1990-12-27,KBNRC01:000029776:mpeg21:a0060,NRC Handelsblad,5,26,241,0.00018191013186597525,0,1,1324830,1,1990,[],[0.1901783625068877]
1990-12-28,KBNRC01:000029777:mpeg21:a0144,NRC Handelsblad,14,32,589,0.000275955772113943,1,2,2134400,3,1990,[0.005980603448275862],"[0.0049700149925037485, 0.005380434782608696]"
1991-01-10,KBNRC01:000030283:mpeg21:a0132,NRC Handelsblad,12,32,59,4.492732434177663e-05,1,0,1313232,1,1991,[0.25982080850908296],[]
1991-01-11,KBNRC01:000030284:mpeg21:a0018,NRC Handelsblad,1,32,296,0.0003541695083983641,1,0,835758,1,1991,[0.02177663869206158],[]
1991-01-12,KBNRC01:000030286:mpeg21:a0208,NRC Handelsblad,36,52,5523,0.0002732381556231552,7,2,20213136,9,1991,"[0.0006573448078516862, 0.0008101167478416016, 0.001488932741559746, 0.0004446613331053628, 0.0011897213772271654, 0.0006632815412709834, 0.0015744217027976262]","[0.0007027113457308158, 0.0008699293370410213]"
1991-01-14,KBNRC01:000030287:mpeg21:a0083,NRC Handelsblad,10,20,155,0.000252147319104633,1,0,614720,1,1991,[0.07227843571056741],[]
1991-01-15,KBNRC01:000030289:mpeg21:a0059,NRC Handelsblad,6,22,508,0.0003806440977685864,0,1,1334580,1,1991,[],[0.07333168487464221]
1991-01-24,KBNRC01:000030300:mpeg21:a0139,NRC Handelsblad,14,40,1833,0.00044650686933645135,1,0,4105200,1,1991,[0.0044100165643574],[]
1991-01-25,KBNRC01:000030301:mpeg21:a0260,NRC Handelsblad,34,36,364,0.0003079002639991,0,1,1182201,1,1991,[],[0.03010317196483508]
1991-01-29,KBNRC01:000030305:mpeg21:a0172,NRC Handelsblad,20,24,1047,6.0811112205620776e-05,1,0,17217248,1,1991,[0.22087757578911565],[]
1991-02-12,KBNRC01:000030362:mpeg21:a0069,NRC Handelsblad,7,22,255,6.091866784490537e-05,1,1,4185909,2,1991,[0.2612436151860922],[0.031736953670039175]
1991-02-18,KBNRC01:000030369:mpeg21:a0081,NRC Handelsblad,7,20,402,0.00018809692700154785,1,2,2137196,3,1991,[0.043589825172796505],"[0.042822464575078746, 0.014940136515321945]"
1991-03-08,KBNRC01:000029698:mpeg21:a0085,NRC Handelsblad,8,40,297,0.00035562644136474336,1,1,835146,2,1991,[0.05980870410682683],[0.020755652305105933]
1991-03-08,KBNRC01:000029698:mpeg21:a0151,NRC Handelsblad,15,40,453,0.00015812677369021814,1,0,2864790,1,1991,[0.006314598975841161],[]
1991-03-08,KBNRC01:000029698:mpeg21:a0259,NRC Handelsblad,39,40,3759,0.00043946408529741863,1,1,8553600,2,1991,[0.007921810699588477],[0.005327698279087168]
1991-03-12,KBNRC01:000029701:mpeg21:a0055,NRC Handelsblad,5,26,675,0.00032858995478602217,0,1,2054232,1,1991,[],[0.06457352431468305]
1991-03-12,KBNRC01:000029701:mpeg21:a0066,NRC Handelsblad,6,26,387,0.000359993302450187,0,1,1075020,1,1991,[],[0.030085021674015368]
1991-03-12,KBNRC01:000029701:mpeg21:a0119,NRC Handelsblad,13,26,561,3.7311717987793015e-05,1,0,15035491,1,1991,[0.1386502775333376],[]
1991-03-13,KBNRC01:000029702:mpeg21:a0041,NRC Handelsblad,3,24,321,9.286026092865467e-05,2,0,3456807,2,1991,"[0.016899988920411235, 0.017664567330487355]",[]
1991-03-13,KBNRC01:000029702:mpeg21:a0066,NRC Handelsblad,6,24,176,0.00012376124486935806,2,3,1422093,5,1991,"[0.02036997580327025, 0.04284389276931959]","[0.013948454847889695, 0.023154603812830805, 0.004873099016730973]"
1991-03-15,KBNRC01:000029704:mpeg21:a0223,NRC Handelsblad,28,36,1483,0.00034472410565247584,1,0,4301991,1,1991,[0.02552306594783671],[]
1991-03-16,KBNRC01:000029705:mpeg21:a0298,NRC Handelsblad,54,64,1618,0.00015046051332142792,0,1,10753652,1,1991,[],[0.008723083097723452]
1991-03-20,KBNRC01:000029708:mpeg21:a0078,NRC Handelsblad,7,26,138,3.330250840285031e-05,1,0,4143832,1,1991,[0.20189404396703342],[]
1991-03-27,KBNRC01:000029714:mpeg21:a0039,NRC Handelsblad,3,22,1919,0.00035239284659048444,0,1,5445627,1,1991,[],[0.012376536255604727]
1991-03-27,KBNRC01:000029714:mpeg21:a0048,NRC Handelsblad,4,22,295,8.494831111239094e-05,0,2,3472700,2,1991,[],"[0.016485731563336884, 0.02140899012295908]"
1991-04-02,KBNRC01:000029655:mpeg21:a0093,NRC Handelsblad,10,24,347,9.572234231192352e-05,0,1,3625068,1,1991,[],[0.01909260736626182]
1991-04-02,KBNRC01:000029655:mpeg21:a0182,NRC Handelsblad,20,24,12,1.8248288956789418e-06,1,0,6575959,1,1991,[0.014761193006221602],[]
1991-04-09,KBNRC01:000029664:mpeg21:a0034,NRC Handelsblad,3,24,324,0.0002614986779789058,1,1,1239012,2,1991,[0.018711683179823923],[0.012605204792205402]
1991-04-10,KBNRC01:000029665:mpeg21:a0046,NRC Handelsblad,3,24,171,6.268820208036848e-05,1,2,2727786,3,1991,[0.019070410948659463],"[0.017067321263471547, 0.01665489888136386]"
1991-04-11,KBNRC01:000029667:mpeg21:a0057,NRC Handelsblad,4,44,39,0.0001047725227342942,1,1,372235,2,1991,[0.1989200370733542],[0.13372197670826225]
1991-04-13,KBNRC01:000029670:mpeg21:a0280,NRC Handelsblad,42,60,1120,0.00013048138310266092,2,2,8583600,4,1991,"[0.001670860711123538, 0.0022752691178526494]","[0.0016892679062398062, 0.0017838669089892353]"
1991-04-16,KBNRC01:000029673:mpeg21:a0079,NRC Handelsblad,7,26,201,0.0003418018569533721,0,1,588060,1,1991,[],[0.0045964697479848994]
1991-04-20,KBNRC01:000029679:mpeg21:a0034,NRC Handelsblad,3,60,244,7.710360923890837e-05,1,2,3164573,3,1991,[0.01475364922850571],"[0.013347772353489712, 0.014350751270392561]"
1991-04-24,KBNRC01:000029683:mpeg21:a0100,NRC Handelsblad,9,24,230,0.00035689458265057846,2,1,644448,3,1991,"[0.0044099756690997565, 0.004319976165648741]",[0.003371877948259596]
1991-04-25,KBNRC01:000029685:mpeg21:a0217,NRC Handelsblad,26,36,4481,0.0004099334720331328,1,1,10931042,2,1991,[0.033544834975476265],[0.05068501246267282]
1991-04-25,KBNRC01:000029685:mpeg21:a0275,NRC Handelsblad,36,36,480,0.00029058152627946677,3,0,1651860,3,1991,"[0.04827890983497391, 0.040870291671207, 0.06328139188551088]",[]
1991-04-27,KBNRC01:000029688:mpeg21:a0320,NRC Handelsblad,56,56,3156,0.00034282559768807796,1,1,9205847,2,1991,[0.023372102534400148],[0.017510610376209816]
1991-05-03,KBNRC01:000030265:mpeg21:a0229,NRC Handelsblad,28,36,1611,0.00010003420163765488,4,1,16104492,5,1991,"[0.0020933289916875365, 0.0023985854381498033, 0.0019313865969817613, 0.0017007677112696258]",[0.002633302559310781]
1991-05-04,KBNRC01:000030266:mpeg21:a0210,NRC Handelsblad,32,56,3691,0.00042235228826602127,1,1,8739150,2,1991,[0.016153516074217743],[0.012213201512732932]
1991-05-04,KBNRC01:000030266:mpeg21:a0216,NRC Handelsblad,34,56,2554,0.00031415781596108675,1,1,8129672,2,1991,[0.00378982079473809],[0.0025062511747091397]
1991-05-06,KBNRC01:000030267:mpeg21:a0065,NRC Handelsblad,6,22,199,0.0002596928055957926,1,1,766290,2,1991,[0.0025447284970442],[0.003104568766393924]
1991-05-11,KBNRC01:000030318:mpeg21:a0182,NRC Handelsblad,28,56,2580,0.00016979678483864766,6,6,15194634,12,1991,"[0.0006314071138534828, 0.0005780988209390236, 0.0007623085886767657, 0.0008742560037971299, 0.0004843815257412584, 0.0004906337329349295]","[0.0004295595405588578, 0.0004837233986682404, 0.00041619956097659213, 0.0005800732021580777, 0.0005626328347231003, 0.0005936306198622487]"
1991-06-01,KBNRC01:000030339:mpeg21:a0194,NRC Handelsblad,28,60,1161,3.810211307230334e-05,1,0,30470751,1,1991,[0.004179352192533752],[]
1991-06-13,KBNRC01:000030349:mpeg21:a0155,NRC Handelsblad,20,44,593,0.0001076083260172979,1,0,5510726,1,1991,[0.03618561329305794],[]
1991-06-13,KBNRC01:000030349:mpeg21:a0238,NRC Handelsblad,31,44,697,0.000249713384924047,1,0,2791200,1,1991,[0.034232588134135856],[]
1991-06-13,KBNRC01:000030349:mpeg21:a0300,NRC Handelsblad,42,44,1309,6.536150705559742e-05,0,4,20027078,4,1991,[],"[0.0024401962183399897, 0.0026542064698604558, 0.002054218793175919, 0.002393759089568633]"
1991-06-27,KBNRC01:000030378:mpeg21:a0211,NRC Handelsblad,58,76,65,1.3565406127389598e-05,1,1,4791600,2,1991,[0.0386630770515068],[0.04424409383087069]
1991-07-04,KBNRC01:000029972:mpeg21:a0249,NRC Handelsblad,30,32,428,0.00031272696451718025,4,2,1368606,6,1991,"[0.007305974107960947, 0.010962979849569562, 0.017194137684622163, 0.009390576981249534]","[0.008244885671990332, 0.0065760343005949115]"
1991-07-11,KBNRC01:000029987:mpeg21:a0146,NRC Handelsblad,16,30,570,0.000212718316166592,4,2,2679600,6,1991,"[0.010373563218390804, 0.017563815494849977, 0.011363636363636364, 0.008591954022988506]","[0.007266009852216749, 0.008120615017166741]"
1991-07-12,KBNRC01:000029989:mpeg21:a0040,NRC Handelsblad,3,28,353,0.00034369781854118287,0,1,1027065,1,1991,[],[0.030586184905531784]
1991-07-20,KBNRC01:000030012:mpeg21:a0240,NRC Handelsblad,36,36,1748,5.600518836166049e-05,1,0,31211394,1,1991,[0.009390416845848026],[]
1991-07-25,KBNRC01:000030028:mpeg21:a0211,NRC Handelsblad,26,28,670,0.00014787910463837155,1,1,4530728,2,1991,[0.09344370264557926],[0.06035255261406114]
1991-08-01,KBNRC01:000029808:mpeg21:a0053,NRC Handelsblad,5,28,333,0.0003193325661680092,0,2,1042800,2,1991,[],"[0.036090333716915994, 0.024795742232451092]"
1991-08-14,KBNRC01:000029837:mpeg21:a0088,NRC Handelsblad,10,20,800,0.0004072900852356326,0,1,1964202,1,1991,[],[0.03827712221044475]
1991-08-26,KBNRC01:000029865:mpeg21:a0096,NRC Handelsblad,12,24,803,0.0004358577985435945,0,3,1842344,3,1991,[],"[0.05404636701940571, 0.04886818096946064, 0.048067027656072916]"
1991-08-29,KBNRC01:000029872:mpeg21:a0118,NRC Handelsblad,12,32,109,9.099617098130437e-06,0,2,11978526,2,1991,[],"[0.0007142782008404039, 0.011697599521009513]"
1991-08-31,KBNRC01:000029878:mpeg21:a0285,NRC Handelsblad,42,52,404,0.0002545362903225806,3,0,1587200,3,1991,"[0.004788306451612903, 0.0024243951612903224, 0.0026461693548387095]",[]
1991-09-02,KBNRC01:000029453:mpeg21:a0058,NRC Handelsblad,6,22,190,0.0003208765672287073,1,0,592128,1,1991,[0.13226532101167315],[]
1991-09-06,KBNRC01:000029458:mpeg21:a0099,NRC Handelsblad,8,36,218,0.00010847357772728946,12,3,2009706,15,1991,"[0.0041608076007137364, 0.001191219014124454, 0.002716815295371562, 0.0042538560366541175, 0.0019107272407008786, 0.006223795918407966, 0.0007324454422686701, 0.003433338010634391, 0.0017077124713764102, 0.0030213374493582644, 0.004142396947613233, 0.004559870946297617]","[0.002910873530755245, 0.0014141371922062231, 0.005121147073253501]"
1991-09-06,KBNRC01:000029458:mpeg21:a0252,NRC Handelsblad,32,36,149,0.00014276187702166147,1,0,1043696,1,1991,[0.09368245159510048],[]
1991-09-06,KBNRC01:000029458:mpeg21:a0257,NRC Handelsblad,33,36,163,0.00015894763016884532,1,0,1025495,1,1991,[0.05160434716892818],[]
1991-09-06,KBNRC01:000029458:mpeg21:a0258,NRC Handelsblad,33,36,1034,0.0003228634805807296,1,0,3202592,1,1991,[0.0441832740480211],[]
1991-09-07,KBNRC01:000029460:mpeg21:a0264,NRC Handelsblad,47,56,177,0.00013038674033149172,0,1,1357500,1,1991,[],[0.04522136279926335]
1991-09-13,KBNRC01:000029467:mpeg21:a0082,NRC Handelsblad,7,36,539,0.00029001024989844265,2,2,1858555,4,1991,"[0.002518085286687776, 0.0028688954591066717]","[0.004350153748476639, 0.0037706713010914393]"
